Year,State,conf,count
2001,New York,CHI,1
2001,New York,CRYPTO,1
2001,New York,CVPR,7
2001,New York,DAC,2
2001,New York,EMSOFT,1
2001,New York,EuroCrypt,3
2001,New York,FOCS,5
2001,New York,ICCV,9
2001,New York,ICFP,1
2001,New York,ICML,2
2001,New York,ICRA,2
2001,New York,ICS,1
2001,New York,IEEE-S&P,3
2001,New York,IJCAI,5
2001,New York,IROS,5
2001,New York,ISCA,2
2001,New York,ISMB,2
2001,New York,LICS,3
2001,New York,MICRO,4
2001,New York,MobiCom,2
2001,New York,NAACL,1
2001,New York,NDSS,2
2001,New York,NIPS,4
2001,New York,OOPSLA,1
2001,New York,RECOMB,2
2001,New York,SC,2
2001,New York,SIGCOMM,1
2001,New York,SIGGRAPH,2
2001,New York,SIGIR,4
2001,New York,SIGMOD,4
2001,New York,SODA,7
2001,New York,SOSP,3
2001,New York,STOC,5
2001,New York,UIST,2
2001,New York,USENIX-ATC,2
2001,New York,USENIX-Sec,1
2001,New York,VIS,4
2001,New York,VLDB,2
2001,New York,WWW,4
2001,North Carolina,CCS,1
2001,North Carolina,CRYPTO,1
2001,North Carolina,CVPR,3
2001,North Carolina,EMSOFT,1
2001,North Carolina,FOCS,2
2001,North Carolina,HPCA,1
2001,North Carolina,ICRA,4
2001,North Carolina,ICSE,1
2001,North Carolina,IEEE-S&P,2
2001,North Carolina,IJCAI,4
2001,North Carolina,IROS,2
2001,North Carolina,ISCA,1
2001,North Carolina,NIPS,1
2001,North Carolina,PLDI,1
2001,North Carolina,RECOMB,1
2001,North Carolina,RTSS,1
2001,North Carolina,SIGGRAPH,4
2001,North Carolina,SIGMETRICS,3
2001,North Carolina,SIGMOD,1
2001,North Carolina,SODA,2
2001,North Carolina,SOSP,1
2001,North Carolina,STOC,1
2001,North Carolina,USENIX-ATC,1
2001,North Carolina,VIS,3
2001,North Carolina,VLDB,1
2001,Ohio,ICML,1
2001,Ohio,ICRA,1
2001,Ohio,ICS,1
2001,Ohio,ICSE,2
2001,Ohio,IJCAI,1
2001,Ohio,IROS,1
2001,Ohio,NIPS,1
2001,Ohio,OOPSLA,1
2001,Ohio,RTSS,1
2001,Ohio,SC,1
2001,Ohio,SIGMETRICS,1
2001,Ohio,SODA,1
2001,Ohio,UbiComp,1
2001,Ohio,VIS,4
2001,Oregon,SC,1
2001,Pennsylvania,ACL,2
2001,Pennsylvania,CAV,2
2001,Pennsylvania,CCS,1
2001,Pennsylvania,CHI,4
2001,Pennsylvania,CRYPTO,1
2001,Pennsylvania,CVPR,9
2001,Pennsylvania,DAC,5
2001,Pennsylvania,EMSOFT,4
2001,Pennsylvania,FOCS,2
2001,Pennsylvania,HPCA,4
2001,Pennsylvania,HPDC,2
2001,Pennsylvania,ICCAD,3
2001,Pennsylvania,ICCV,7
2001,Pennsylvania,ICFP,2
2001,Pennsylvania,ICML,4
2001,Pennsylvania,ICRA,9
2001,Pennsylvania,ICSE,2
2001,Pennsylvania,IJCAI,4
2001,Pennsylvania,IROS,8
2001,Pennsylvania,ISCA,2
2001,Pennsylvania,ISMB,4
2001,Pennsylvania,KDD,3
2001,Pennsylvania,LICS,2
2001,Pennsylvania,MICRO,4
2001,Pennsylvania,MobiCom,1
2001,Pennsylvania,NAACL,1
2001,Pennsylvania,NDSS,2
2001,Pennsylvania,NIPS,5
2001,Pennsylvania,PLDI,2
2001,Pennsylvania,POPL,2
2001,Pennsylvania,RECOMB,2
2001,Pennsylvania,RTSS,6
2001,Pennsylvania,SC,1
2001,Pennsylvania,SIGCOMM,2
2001,Pennsylvania,SIGGRAPH,1
2001,Pennsylvania,SIGIR,2
2001,Pennsylvania,SIGMETRICS,2
2001,Pennsylvania,SIGMOD,5
2001,Pennsylvania,SODA,4
2001,Pennsylvania,SOSP,2
2001,Pennsylvania,STOC,4
2001,Pennsylvania,UbiComp,2
2001,Pennsylvania,UIST,3
2001,Pennsylvania,USENIX-ATC,1
2001,Pennsylvania,VIS,1
2001,Pennsylvania,VLDB,7
2001,Pennsylvania,WWW,2
2001,Rhode Island,ACL,1
2001,Rhode Island,ASE,1
2001,Rhode Island,CRYPTO,1
2001,Rhode Island,CVPR,1
2001,Rhode Island,EC,1
2001,Rhode Island,EuroCrypt,1
2001,Rhode Island,FOCS,1
2001,Rhode Island,ICCV,2
2001,Rhode Island,ICML,2
2001,Rhode Island,ICSE,1
2001,Rhode Island,NAACL,1
2001,Rhode Island,NIPS,1
2001,Rhode Island,RECOMB,1
2001,Rhode Island,SIGIR,1
2001,Rhode Island,SODA,2
2001,Rhode Island,UIST,1
2001,Rhode Island,VIS,1
2001,Rhode Island,VLDB,1
2001,South Carolina,CVPR,1
2001,South Carolina,ICCV,1
2001,South Carolina,IROS,1
2001,South Carolina,SC,1
2001,South Florida,CVPR,1
2001,Tennessee,CVPR,1
2001,Tennessee,EMSOFT,3
2001,Tennessee,ICCV,1
2001,Tennessee,ICSE,1
2001,Tennessee,IJCAI,1
2001,Tennessee,SC,1
2001,Tennessee,SODA,1
2001,Tennessee,VIS,1
2001,Tennessee,WWW,1
2001,Texas,CAV,1
2001,Texas,CVPR,1
2001,Texas,EMSOFT,1
2001,Texas,FOCS,1
2001,Texas,HPCA,1
2001,Texas,ICRA,3
2001,Texas,ICS,1
2001,Texas,IJCAI,1
2001,Texas,IROS,2
2001,Texas,ISCA,2
2001,Texas,ISMB,1
2001,Texas,LICS,1
2001,Texas,MobiCom,1
2001,Texas,NDSS,1
2001,Texas,RECOMB,1
2001,Texas,RTSS,1
2001,Texas,SC,2
2001,Texas,SODA,1
2001,Texas,USENIX-ATC,1
2001,Texas,USENIX-Sec,1
2001,Utah,CAV,1
2001,Utah,CCS,1
2001,Utah,CVPR,2
2001,Utah,HPDC,2
2001,Utah,ICRA,1
2001,Utah,IJCAI,1
2001,Utah,ISCA,1
2001,Utah,MICRO,1
2001,Utah,MobiCom,1
2001,Utah,NDSS,1
2001,Utah,OOPSLA,1
2001,Utah,PLDI,1
2001,Utah,RTSS,1
2001,Utah,SC,1
2001,Utah,SODA,1
2001,Utah,UIST,1
2001,Utah,VIS,3
2001,Utah,VR,2
2001,Vermont,IROS,1
2001,Virginia,CCS,2
2001,Virginia,EC,2
2001,Virginia,EMSOFT,1
2001,Virginia,HPDC,3
2001,Virginia,ICCV,1
2001,Virginia,ICML,1
2001,Virginia,ICS,2
2001,Virginia,IEEE-S&P,1
2001,Virginia,IJCAI,1
2001,Virginia,KDD,1
2001,Virginia,MobiCom,1
2001,Virginia,NIPS,1
2001,Virginia,OOPSLA,1
2001,Virginia,PLDI,1
2001,Virginia,RTSS,2
2001,Virginia,SC,2
2001,Virginia,SODA,1
2001,Virginia,USENIX-ATC,1
2001,Virginia,USENIX-Sec,1
2001,Virginia,VR,1
2001,Washington,CAV,1
2001,Washington,CVPR,4
2001,Washington,FOCS,1
2001,Washington,ICCV,1
2001,Washington,ICML,1
2001,Washington,ICRA,1
2001,Washington,IJCAI,2
2001,Washington,ISCA,1
2001,Washington,KDD,1
2001,Washington,LICS,1
2001,Washington,NIPS,3
2001,Washington,RECOMB,1
2001,Washington,SIGGRAPH,1
2001,Washington,SIGMOD,3
2001,Washington,SODA,2
2001,Washington,STOC,2
2001,Washington,UIST,1
2001,Washington,VLDB,1
2001,Washington,WWW,3
2001,Wisconsin,FOCS,1
2001,Wisconsin,HPCA,2
2001,Wisconsin,HPDC,1
2001,Wisconsin,ICML,2
2001,Wisconsin,ICSE,1
2001,Wisconsin,IJCAI,1
2001,Wisconsin,ISCA,2
2001,Wisconsin,MICRO,2
2001,Wisconsin,NDSS,1
2001,Wisconsin,PLDI,1
2001,WiSConsin,SC,3
2001,Wisconsin,SIGMOD,1
2001,Wisconsin,SOSP,2
2001,Wisconsin,STOC,1
2001,Wisconsin,UIST,1
2001,Wisconsin,VLDB,1
2002,New Mexico,FSE,1
2002,New Mexico,ICSE,1
2002,New Mexico,SIGMETRICS,1
2002,New Mexico,SODA,1
2002,Texas,AAAI,3
2002,Texas,ACL,3
2002,Texas,ASE,1
2002,Texas,ASPLOS,1
2002,Texas,ECCV,2
2002,Texas,EMSOFT,1
2002,Texas,EuroCrypt,2
2002,Texas,FOCS,1
2002,Texas,FSE,1
2002,Texas,ICML,2
2002,Texas,IEEE-S&P,2
2002,Texas,IROS,1
2002,Texas,KDD,1
2002,Texas,RECOMB,1
2002,Texas,RTSS,1
2002,Texas,SC,1
2002,Texas,SIGCOMM,1
2002,Texas,SIGMETRICS,1
2002,Texas,SODA,1
2002,Texas,STOC,2
2002,Texas,USENIX-ATC,1
2002,Arizona,AAAI,1
2002,Arizona,ACL,1
2002,Arizona,ECCV,1
2002,Arizona,ICML,1
2002,Arizona,ISSTA,1
2002,Arizona,OSDI,1
2002,Arizona,PLDI,1
2002,Arizona,SIGMOD,1
2002,Arizona,VLDB,1
2002,California,AAAI,8
2002,California,ACL,5
2002,California,ASPLOS,6
2002,California,CAV,6
2002,California,CCS,9
2002,California,CHI,6
2002,California,CRYPTO,3
2002,California,DAC,11
2002,California,ECCV,11
2002,California,EMSOFT,4
2002,California,EuroCrypt,3
2002,California,FAST,2
2002,California,FOCS,11
2002,California,FSE,1
2002,California,HPCA,1
2002,California,HPDC,1
2002,California,ICCAD,10
2002,California,ICFP,1
2002,California,ICML,8
2002,California,ICRA,12
2002,California,ICS,1
2002,California,ICSE,5
2002,California,IEEE-S&P,9
2002,California,IROS,10
2002,California,ISCA,2
2002,California,ISMB,4
2002,California,ISSTA,2
2002,California,KDD,7
2002,California,LICS,1
2002,California,MICRO,4
2002,California,MobiCom,2
2002,California,NDSS,5
2002,California,NIPS,21
2002,California,OSDI,7
2002,California,PLDI,4
2002,California,POPL,6
2002,California,RECOMB,7
2002,California,RTSS,1
2002,California,SC,6
2002,California,SIGCOMM,8
2002,California,SIGGRAPH,11
2002,California,SIGIR,2
2002,California,SIGMETRICS,3
2002,California,SIGMOD,9
2002,California,SODA,5
2002,California,STOC,15
2002,California,UbiComp,7
2002,California,USENIX-ATC,4
2002,California,USENIX-Sec,4
2002,California,VIS,4
2002,California,VLDB,8
2002,California,VR,2
2002,California,WWW,4
2002,Colorado,ACL,1
2002,Colorado,ASPLOS,1
2002,Colorado,CHI,2
2002,Colorado,CRYPTO,1
2002,Colorado,ECCV,1
2002,Colorado,EuroCrypt,1
2002,Colorado,ICRA,1
2002,Colorado,ICS,1
2002,Colorado,ICSE,1
2002,Colorado,KDD,1
2002,Colorado,MICRO,1
2002,Colorado,NIPS,1
2002,Colorado,SC,1
2002,Colorado,SODA,1
2002,Colorado,USENIX-Sec,1
2002,Connecticut,AAAI,1
2002,Connecticut,ECCV,2
2002,Connecticut,EuroCrypt,1
2002,Connecticut,ICML,1
2002,Connecticut,LICS,1
2002,Connecticut,NIPS,2
2002,Connecticut,OOPSLA,1
2002,Connecticut,POPL,1
2002,Connecticut,SIGGRAPH,1
2002,Connecticut,SIGIR,1
2002,Connecticut,STOC,1
2002,Connecticut,WWW,1
2002,Delaware,ECCV,1
2002,Delaware,ICRA,1
2002,Delaware,RECOMB,1
2002,District of Columbia,ACL,1
2002,District of Columbia,NDSS,1
2002,District of Columbia,USENIX-ATC,1
2002,Florida,CCS,1
2002,Florida,CRYPTO,1
2002,Florida,ECCV,3
2002,Florida,FAST,1
2002,Florida,ICS,2
2002,Florida,ISSTA,1
2002,Florida,KDD,1
2002,Florida,NIPS,1
2002,Florida,SIGMOD,1
2002,Florida,USENIX-ATC,1
2002,Florida,VR,1
2002,Georgia,AAAI,2
2002,Georgia,CHI,3
2002,Georgia,HPDC,1
2002,Georgia,ICRA,2
2002,Georgia,ICSE,1
2002,Georgia,IROS,2
2002,Georgia,ISCA,1
2002,Georgia,MICRO,1
2002,Georgia,MobiCom,1
2002,Georgia,NIPS,2
2002,Georgia,PLDI,1
2002,Georgia,SC,3
2002,Georgia,SIGCOMM,2
2002,Georgia,SIGGRAPH,1
2002,Georgia,SIGIR,1
2002,Georgia,SODA,3
2002,Georgia,STOC,1
2002,Georgia,UIST,3
2002,Georgia,VIS,2
2002,Georgia,VR,1
2002,Hawaii,SC,1
2002,Hawaii,VLDB,1
2002,Illinois,AAAI,2
2002,Illinois,ACL,1
2002,Illinois,ASPLOS,3
2002,Illinois,CAV,1
2002,Illinois,DAC,5
2002,Illinois,ECCV,3
2002,Illinois,EMSOFT,2
2002,Illinois,FAST,2
2002,Illinois,FOCS,2
2002,Illinois,HPCA,2
2002,Illinois,HPDC,5
2002,Illinois,ICCAD,2
2002,Illinois,ICFP,1
2002,Illinois,ICML,6
2002,Illinois,ICRA,4
2002,Illinois,ICS,2
2002,Illinois,ISCA,2
2002,Illinois,ISMB,1
2002,Illinois,ISSTA,1
2002,Illinois,KDD,5
2002,Illinois,MICRO,7
2002,Illinois,MobiCom,3
2002,Illinois,NDSS,1
2002,Illinois,NIPS,3
2002,Illinois,OOPSLA,1
2002,Illinois,OSDI,1
2002,Illinois,PLDI,1
2002,Illinois,RECOMB,1
2002,Illinois,RTSS,3
2002,Illinois,SC,3
2002,Illinois,SIGGRAPH,1
2002,Illinois,SIGIR,1
2002,Illinois,SIGMOD,3
2002,Illinois,SODA,4
2002,Illinois,STOC,4
2002,Illinois,UbiComp,2
2002,Illinois,USENIX-ATC,1
2002,Illinois,VIS,2
2002,Illinois,VLDB,4
2002,Illinois,WWW,3
2002,Indiana,AAAI,1
2002,Indiana,CCS,2
2002,Indiana,DAC,1
2002,Indiana,HPCA,1
2002,Indiana,HPDC,3
2002,Indiana,ICCAD,1
2002,Indiana,ICML,1
2002,Indiana,ICRA,1
2002,Indiana,IEEE-S&P,1
2002,Indiana,ISCA,1
2002,Indiana,ISMB,1
2002,Indiana,KDD,1
2002,Indiana,MICRO,1
2002,Indiana,MobiCom,1
2002,Indiana,SC,3
2002,Indiana,SODA,1
2002,Indiana,STOC,2
2002,Indiana,VIS,1
2002,Indiana,VLDB,2
2002,Iowa,AAAI,1
2002,Iowa,CAV,1
2002,Iowa,FOCS,1
2002,Iowa,ICRA,2
2002,Iowa,ICS,1
2002,Iowa,RECOMB,1
2002,Iowa,SC,1
2002,Kansas,ECCV,1
2002,Kansas,ICSE,2
2002,Kansas,IROS,1
2002,Kansas,SIGCOMM,2
2002,Maryland,AAAI,2
2002,Maryland,ACL,3
2002,Maryland,CAV,1
2002,Maryland,ECCV,4
2002,Maryland,EuroCrypt,1
2002,Maryland,FOCS,2
2002,Maryland,FSE,1
2002,Maryland,ICML,1
2002,Maryland,ICRA,1
2002,Maryland,ICSE,1
2002,Maryland,IEEE-S&P,2
2002,Maryland,ISSTA,1
2002,Maryland,NDSS,1
2002,Maryland,NIPS,1
2002,Maryland,PLDI,2
2002,Maryland,SC,2
2002,Maryland,SIGCOMM,2
2002,Maryland,SIGGRAPH,1
2002,Maryland,SIGMOD,1
2002,Maryland,SODA,1
2002,Maryland,STOC,1
2002,Maryland,USENIX-ATC,1
2002,Maryland,VIS,1
2002,Massachusetts,AAAI,2
2002,Massachusetts,ASE,1
2002,Massachusetts,ASPLOS,3
2002,Massachusetts,CCS,5
2002,Massachusetts,CHI,2
2002,Massachusetts,CRYPTO,3
2002,Massachusetts,DAC,1
2002,Massachusetts,ECCV,2
2002,Massachusetts,EuroCrypt,1
2002,Massachusetts,FOCS,5
2002,Massachusetts,FSE,2
2002,Massachusetts,HPCA,1
2002,Massachusetts,ICCAD,5
2002,Massachusetts,ICFP,2
2002,Massachusetts,ICML,1
2002,Massachusetts,ICRA,3
2002,Massachusetts,ICSE,5
2002,Massachusetts,IROS,3
2002,Massachusetts,ISMB,1
2002,Massachusetts,KDD,3
2002,Massachusetts,MICRO,2
2002,Massachusetts,MobiCom,2
2002,Massachusetts,NDSS,1
2002,Massachusetts,NIPS,5
2002,Massachusetts,OOPSLA,4
2002,Massachusetts,OSDI,4
2002,Massachusetts,PLDI,1
2002,Massachusetts,POPL,2
2002,Massachusetts,RECOMB,3
2002,Massachusetts,SIGCOMM,3
2002,Massachusetts,SIGGRAPH,4
2002,Massachusetts,SIGIR,3
2002,Massachusetts,SIGMETRICS,3
2002,Massachusetts,SIGMOD,4
2002,Massachusetts,SODA,6
2002,Massachusetts,STOC,9
2002,Massachusetts,UbiComp,5
2002,Massachusetts,USENIX-ATC,1
2002,Massachusetts,USENIX-Sec,4
2002,Massachusetts,VLDB,3
2002,Massachusetts,WWW,3
2002,Michigan,AAAI,3
2002,Michigan,CAV,1
2002,Michigan,CHI,1
2002,Michigan,DAC,5
2002,Michigan,FAST,1
2002,Michigan,FOCS,1
2002,Michigan,ICCAD,6
2002,Michigan,IEEE-S&P,1
2002,Michigan,IROS,1
2002,Michigan,ISCA,3
2002,Michigan,KDD,1
2002,Michigan,MICRO,2
2002,Michigan,MobiCom,1
2002,Michigan,NIPS,1
2002,Michigan,OSDI,3
2002,Michigan,POPL,1
2002,Michigan,SC,1
2002,Michigan,SIGCOMM,2
2002,Michigan,SIGMOD,1
2002,Michigan,SODA,2
2002,Michigan,STOC,1
2002,Michigan,UbiComp,1
2002,Michigan,UIST,1
2002,Michigan,USENIX-ATC,2
2002,Michigan,VLDB,2
2002,Minnesota,ASE,1
2002,Minnesota,ASPLOS,1
2002,Minnesota,CHI,1
2002,Minnesota,CRYPTO,1
2002,Minnesota,HPCA,1
2002,Minnesota,ICML,1
2002,Minnesota,ICRA,2
2002,Minnesota,IROS,3
2002,Minnesota,KDD,2
2002,Minnesota,POPL,1
2002,Minnesota,VR,1
2002,Minnesota,WWW,2
2002,Missouri,AAAI,1
2002,Missouri,FAST,1
2002,Missouri,ICRA,1
2002,Missouri,NIPS,1
2002,Missouri,RECOMB,1
2002,Missouri,SIGGRAPH,1
2002,Missouri,VLDB,1
2002,Nebraska,ICSE,3
2002,Nebraska,RTSS,1
2002,Nevada,ECCV,1
2002,New Hampshire,ECCV,1
2002,New Hampshire,ICRA,1
2002,New Hampshire,MobiCom,1
2002,New Hampshire,SIGGRAPH,1
2002,New Hampshire,USENIX-Sec,1
2002,New Hampshire,VIS,1
2002,New Jersey,ASPLOS,1
2002,New Jersey,CAV,1
2002,New Jersey,CCS,1
2002,New Jersey,DAC,1
2002,New Jersey,ECCV,4
2002,New Jersey,EMSOFT,2
2002,New Jersey,FOCS,4
2002,New Jersey,ICCAD,2
2002,New Jersey,ICS,1
2002,New Jersey,IROS,2
2002,New Jersey,ISCA,1
2002,New Jersey,MICRO,2
2002,New Jersey,MobiCom,1
2002,New Jersey,NIPS,4
2002,New Jersey,OOPSLA,2
2002,New Jersey,OSDI,1
2002,New Jersey,POPL,2
2002,New Jersey,SIGGRAPH,2
2002,New Jersey,SIGIR,3
2002,New Jersey,SIGMETRICS,2
2002,New Jersey,SIGMOD,1
2002,New Jersey,SODA,3
2002,New Jersey,STOC,5
2002,New Jersey,USENIX-Sec,2
2002,New Jersey,VIS,2
2002,New Jersey,VLDB,3
2002,New Jersey,WWW,1
2002,New York,AAAI,4
2002,New York,ACL,2
2002,New York,ASPLOS,1
2002,New York,CAV,2
2002,New York,CCS,3
2002,New York,CHI,1
2002,New York,CRYPTO,2
2002,New York,DAC,2
2002,New York,ECCV,6
2002,New York,EuroCrypt,4
2002,New York,FOCS,5
2002,New York,HPCA,4
2002,New York,HPDC,2
2002,New York,ICCAD,1
2002,New York,ICML,1
2002,New York,ICRA,3
2002,New York,ICS,2
2002,New York,IROS,3
2002,New York,ISMB,2
2002,New York,ISSTA,2
2002,New York,KDD,2
2002,New York,MICRO,5
2002,New York,NDSS,2
2002,New York,NIPS,3
2002,New York,OSDI,3
2002,New York,PLDI,1
2002,New York,POPL,1
2002,New York,RECOMB,1
2002,New York,RTSS,1
2002,New York,SC,4
2002,New York,SIGCOMM,4
2002,New York,SIGGRAPH,6
2002,New York,SIGMETRICS,1
2002,New York,SIGMOD,2
2002,New York,SODA,7
2002,New York,STOC,8
2002,New York,UbiComp,1
2002,New York,USENIX-ATC,3
2002,New York,USENIX-Sec,1
2002,New York,VIS,2
2002,New York,VLDB,5
2002,New York,WWW,1
2002,North Carolina,AAAI,2
2002,North Carolina,ACL,1
2002,North Carolina,ASPLOS,1
2002,North Carolina,CCS,1
2002,North Carolina,CHI,1
2002,North Carolina,ECCV,1
2002,North Carolina,FAST,1
2002,North Carolina,HPDC,2
2002,North Carolina,ICML,1
2002,North Carolina,ICRA,2
2002,North Carolina,ISCA,1
2002,North Carolina,ISMB,2
2002,North Carolina,NIPS,1
2002,North Carolina,OSDI,2
2002,North Carolina,RECOMB,1
2002,North Carolina,RTSS,2
2002,North Carolina,SIGGRAPH,1
2002,North Carolina,SIGMOD,1
2002,North Carolina,SODA,1
2002,North Carolina,STOC,1
2002,North Carolina,USENIX-ATC,2
2002,North Carolina,USENIX-Sec,2
2002,North Carolina,VIS,2
2002,North Carolina,VLDB,1
2002,North Carolina,VR,1
2002,North Carolina,WWW,1
2002,Ohio,HPCA,1
2002,Ohio,ICRA,2
2002,Ohio,ICS,1
2002,Ohio,ISSTA,1
2002,Ohio,NIPS,3
2002,Ohio,PLDI,1
2002,Ohio,SC,1
2002,Ohio,SIGMETRICS,2
2002,Ohio,SODA,2
2002,Ohio,VIS,3
2002,Ohio,VLDB,2
2002,Oregon,AAAI,2
2002,Oregon,CHI,1
2002,Oregon,ICML,1
2002,Oregon,ICSE,1
2002,Oregon,VIS,1
2002,Pennsylvania,AAAI,8
2002,Pennsylvania,ACL,2
2002,Pennsylvania,ASPLOS,3
2002,Pennsylvania,CAV,2
2002,Pennsylvania,CCS,3
2002,Pennsylvania,CHI,2
2002,Pennsylvania,CRYPTO,1
2002,Pennsylvania,DAC,7
2002,Pennsylvania,ECCV,10
2002,Pennsylvania,EMSOFT,1
2002,Pennsylvania,EuroCrypt,1
2002,Pennsylvania,FAST,2
2002,Pennsylvania,FOCS,1
2002,Pennsylvania,HPCA,5
2002,Pennsylvania,HPDC,2
2002,Pennsylvania,ICCAD,5
2002,Pennsylvania,ICFP,1
2002,Pennsylvania,ICML,1
2002,Pennsylvania,ICRA,15
2002,Pennsylvania,ICS,2
2002,Pennsylvania,ICSE,4
2002,Pennsylvania,IEEE-S&P,1
2002,Pennsylvania,IROS,5
2002,Pennsylvania,ISMB,1
2002,Pennsylvania,KDD,7
2002,Pennsylvania,LICS,1
2002,Pennsylvania,MICRO,4
2002,Pennsylvania,NIPS,10
2002,Pennsylvania,OOPSLA,1
2002,Pennsylvania,OSDI,1
2002,Pennsylvania,POPL,3
2002,Pennsylvania,RECOMB,3
2002,Pennsylvania,RTSS,4
2002,Pennsylvania,SIGCOMM,1
2002,Pennsylvania,SIGGRAPH,4
2002,Pennsylvania,SIGIR,3
2002,Pennsylvania,SIGMETRICS,1
2002,Pennsylvania,SIGMOD,4
2002,Pennsylvania,SODA,6
2002,Pennsylvania,STOC,5
2002,Pennsylvania,UbiComp,3
2002,Pennsylvania,UIST,5
2002,Pennsylvania,USENIX-Sec,2
2002,Pennsylvania,VIS,1
2002,Pennsylvania,VLDB,1
2002,Pennsylvania,WWW,2
2002,Rhode Island,AAAI,1
2002,Rhode Island,ACL,1
2002,Rhode Island,ASE,1
2002,Rhode Island,CCS,1
2002,Rhode Island,CRYPTO,1
2002,Rhode Island,ECCV,1
2002,Rhode Island,FSE,1
2002,Rhode Island,ICML,1
2002,Rhode Island,ICSE,1
2002,Rhode Island,RECOMB,1
2002,Rhode Island,SIGGRAPH,1
2002,Rhode Island,SODA,1
2002,Rhode Island,STOC,1
2002,Rhode Island,UIST,1
2002,Rhode Island,VLDB,2
2002,South Carolina,IROS,1
2002,South Carolina,VIS,1
2002,South Florida,SC,1
2002,Tennessee,EMSOFT,1
2002,Tennessee,HPDC,2
2002,Tennessee,ICRA,3
2002,Tennessee,ICSE,1
2002,Tennessee,SC,1
2002,Tennessee,SIGCOMM,2
2002,Tennessee,SODA,1
2002,Texas,ASPLOS,1
2002,Texas,CAV,1
2002,Texas,DAC,1
2002,Texas,HPDC,1
2002,Texas,ICCAD,1
2002,Texas,ICRA,5
2002,Texas,ICS,2
2002,Texas,IROS,3
2002,Texas,ISMB,1
2002,Texas,MobiCom,4
2002,Texas,NDSS,1
2002,Texas,OSDI,2
2002,Texas,PLDI,1
2002,Texas,RECOMB,2
2002,Texas,SIGGRAPH,3
2002,Texas,UIST,1
2002,Utah,ACL,1
2002,Utah,CAV,1
2002,Utah,HPCA,1
2002,Utah,ICFP,1
2002,Utah,ICRA,3
2002,Utah,ICS,1
2002,Utah,ICSE,1
2002,Utah,IROS,2
2002,Utah,NDSS,1
2002,Utah,PLDI,1
2002,Utah,RTSS,1
2002,Utah,SIGGRAPH,2
2002,Utah,SODA,1
2002,Utah,VIS,5
2002,Virginia,AAAI,1
2002,Virginia,CCS,2
2002,Virginia,ECCV,1
2002,Virginia,HPCA,1
2002,Virginia,HPDC,2
2002,Virginia,ICRA,3
2002,Virginia,ISSTA,1
2002,Virginia,KDD,1
2002,Virginia,OOPSLA,1
2002,Virginia,RTSS,1
2002,Virginia,SC,1
2002,Virginia,SIGMETRICS,1
2002,Virginia,SIGMOD,1
2002,Virginia,VIS,1
2002,Virginia,VLDB,1
2002,Washington,AAAI,1
2002,Washington,CCS,1
2002,Washington,CHI,1
2002,Washington,ECCV,1
2002,Washington,FAST,1
2002,Washington,FOCS,1
2002,Washington,FSE,1
2002,Washington,HPCA,1
2002,Washington,ICML,2
2002,Washington,ICRA,1
2002,Washington,ICS,1
2002,Washington,IROS,1
2002,Washington,ISCA,1
2002,Washington,ISSTA,1
2002,Washington,KDD,2
2002,Washington,MICRO,1
2002,Washington,NIPS,3
2002,Washington,OSDI,1
2002,Washington,PLDI,1
2002,Washington,POPL,1
2002,Washington,SC,1
2002,Washington,SIGCOMM,1
2002,Washington,SIGGRAPH,3
2002,Washington,SODA,1
2002,Washington,STOC,2
2002,Washington,UbiComp,3
2002,Washington,UIST,2
2002,Washington,USENIX-ATC,1
2002,Washington,USENIX-Sec,1
2002,Washington,WWW,2
2002,Wisconsin,ASPLOS,3
2002,Wisconsin,FAST,2
2002,Wisconsin,FOCS,1
2002,Wisconsin,HPCA,2
2002,Wisconsin,HPDC,3
2002,Wisconsin,ICML,1
2002,Wisconsin,ICS,1
2002,Wisconsin,IEEE-S&P,1
2002,Wisconsin,ISCA,1
2002,Wisconsin,ISMB,2
2002,Wisconsin,LICS,1
2002,Wisconsin,MICRO,1
2002,Wisconsin,MobiCom,1
2002,Wisconsin,NIPS,1
2002,Wisconsin,SIGCOMM,2
2002,Wisconsin,SIGGRAPH,1
2002,Wisconsin,SIGMETRICS,3
2002,Wisconsin,SODA,1
2002,Wisconsin,USENIX-ATC,2
2002,Wisconsin,USENIX-Sec,2
2002,Wisconsin,VLDB,1
2002,Wisconsin,WWW,1
2003,New Mexico,CCS,2
2003,New Mexico,FOCS,1
2003,New Mexico,SC,1
2003,New Mexico,SenSys,1
2003,New Mexico,STOC,1
2003,Texas,ACL,1
2003,Texas,CCS,1
2003,Texas,CVPR,3
2003,Texas,EC,1
2003,Texas,EMSOFT,1
2003,Texas,FOCS,2
2003,Texas,HPDC,1
2003,Texas,ICCV,1
2003,Texas,ICML,2
2003,Texas,ICRA,1
2003,Texas,ICS,1
2003,Texas,ICSE,2
2003,Texas,IJCAI,3
2003,Texas,IMC,1
2003,Texas,IROS,1
2003,Texas,KDD,2
2003,Texas,LICS,1
2003,Texas,MobiCom,1
2003,Texas,NAACL,4
2003,Texas,NIPS,1
2003,Texas,PLDI,1
2003,Texas,RTSS,2
2003,Texas,SIGCOMM,2
2003,Texas,SIGMETRICS,1
2003,Texas,SIGMOD,2
2003,Texas,SODA,2
2003,Texas,STOC,2
2003,Texas,WWW,1
2003,Alabama,IMC,1
2003,Arizona,ACL,1
2003,Arizona,ASE,2
